baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000938	12721.0287463629	8.39619312389842	0.791347399159148	10.609996485513	2.67759143465225e-26	5.73090821212583e-25
ENSG00000001084	4451.90941614276	4.42242311230564	0.509942717327233	8.67239194136337	4.23136267328047e-18	4.50710828707909e-17
ENSG00000001631	5189.04753546913	1.68305638126655	0.340076146341678	4.94905743719987	7.45737395282331e-07	2.45576228678906e-06
ENSG00000002587	1094.11915045718	4.93555928931387	0.80557325179807	6.12676659546169	8.96828809921141e-10	4.23597625979852e-09
ENSG00000002745	451.289393769431	8.38694937435183	0.865635601840299	9.68877591970753	3.36537789143021e-22	5.26205407288342e-21
ENSG00000002822	4750.12577937561	2.64545215577933	0.463218156881287	5.71102862977217	1.1229535096182e-08	4.64019732446074e-08
ENSG00000002834	15731.6036876344	1.37777446130539	0.337196421212152	4.08597000037123	4.38930498567773e-05	0.000113403493113987
ENSG00000002919	3295.38645557733	2.55361430178144	0.634749493045341	4.02302692599241	5.74549249809947e-05	0.000146321131935311
ENSG00000002933	55.6205829765528	7.56343207168211	1.70604917856292	4.4333024901739	9.28005213054252e-06	2.63685211746291e-05
ENSG00000003249	1239.30595467664	12.7509413017663	1.25178621681081	10.1861972360201	2.28529322644397e-24	4.27017473901718e-23
ENSG00000003402	27876.3261969975	2.16105913292734	0.245873565021205	8.78931060661591	1.50480496257274e-18	1.6851782060595e-17
ENSG00000004139	3392.94919857008	7.30477783191157	0.463821923816957	15.7490999386099	6.96657942760418e-56	1.0892838437086e-53
ENSG00000004142	4206.0778021144	1.4476247503177	0.456921096578449	3.16821604683591	0.00153377495242797	0.00311949761462035
ENSG00000004399	3556.28696516608	1.73490537201482	0.603898376678483	2.87284324484696	0.00406795905759199	0.00766947485161298
ENSG00000004660	742.003857235043	2.51502582953399	0.689527728042567	3.64746148305544	0.000264843997750436	0.00060737849989148
ENSG00000004776	6.69366253612671	14.6265270574757	1.48698011974348	9.83639718061523	7.84707206514377e-23	1.30057372407693e-21
ENSG00000004777	2481.69068728345	4.33320551690225	0.79673418959168	5.43870913726319	5.3667986886519e-08	2.04622317611494e-07
ENSG00000004799	397.281501817501	10.7154959532939	1.41187899793005	7.58952854246284	3.21071545936838e-14	2.37140811156736e-13
ENSG00000004961	1299.93501015717	2.31791442238947	0.503901963831119	4.59993131355669	4.22630270322558e-06	1.2555429468231e-05
ENSG00000004975	4439.98682255582	2.63551660996876	0.44629980220408	5.90526053776652	3.52089867148041e-09	1.5520046431148e-08
ENSG00000005007	11691.4689307697	5.57071899383767	0.496133352919461	11.2282694986281	2.96223285246964e-29	8.07500777908418e-28
ENSG00000005059	5899.27494700638	1.66150666204147	0.426804414489625	3.89289943035924	9.90532226628495e-05	0.00024271261271645
ENSG00000005206	9027.63439444311	3.63912180223599	0.456226364508123	7.97657059157352	1.50455133315594e-15	1.27944760368017e-14
ENSG00000005243	67.518903222398	6.09691085437913	1.06017026198828	5.7508789606537	8.87806614064308e-09	3.71390883934928e-08
ENSG00000005339	30742.7012094319	3.0030747055732	0.341503714573643	8.79368093937852	1.44738217479059e-18	1.62526505182787e-17
ENSG00000005469	726.136650646483	2.92842641518321	0.459785498242491	6.36911435088098	1.90122825486752e-10	9.67187142301236e-10
ENSG00000005471	4938.32880612459	7.32621784888138	0.594645065755301	12.3203205925468	7.04138067982639e-35	2.93964341026304e-33
ENSG00000005513	35.8219135430928	4.57367085743081	1.63860597111259	2.79119625954088	0.00525136197431559	0.00968897621755612
ENSG00000005810	58154.2840191473	1.23284250882617	0.328029867320584	3.75832395658446	0.000171055323728359	0.000404894449510685
ENSG00000005844	18306.6791282131	2.01451422613929	0.452112247387766	4.45578335419764	8.35874113708204e-06	2.3922945191849e-05
ENSG00000005884	1783.4702999644	13.2997036019558	1.08691039978518	12.2362465246302	1.99025716816879e-34	8.06516437780672e-33
ENSG00000006015	2912.76902490624	1.8378466198681	0.632718545482697	2.90468271080314	0.00367625564395835	0.006980210911097
ENSG00000006025	3144.17933610352	2.62804589484595	0.699043938851168	3.7594859904872	0.000170262811070103	0.000403248904069145
ENSG00000006047	35.9041117357833	16.038138439617	1.47155770590605	10.8987492473102	1.16852474800216e-27	2.7946795343994e-26
ENSG00000006062	10295.5646337124	3.18397093212699	0.458892746677567	6.93837711574063	3.96629778832945e-12	2.41948544511492e-11
ENSG00000006071	117.447403002755	5.11327722430217	1.06505466110178	4.80095286284423	1.57912439329161e-06	4.98332210480105e-06
ENSG00000006116	7.94451974079946	4.95918071125193	1.52053665215393	3.26146739325683	0.00110837179104046	0.00230809826167918
ENSG00000006118	84.8031014196652	6.47342786717958	1.29850268154497	4.98530188592098	6.1865141428378e-07	2.05687633707911e-06
ENSG00000006125	15128.3517685906	1.54141863947925	0.325741204365684	4.73203456861055	2.22280545993932e-06	6.86815393233303e-06
ENSG00000006282	3845.03096880919	1.57283208132415	0.546272674844817	2.87920694874762	0.00398676625546903	0.00752838827824355
ENSG00000006432	5862.97918046833	5.37055448083027	0.790829469325944	6.7910399006853	1.11328126779908e-11	6.48331824754112e-11
ENSG00000006459	15166.2124690867	5.70212345395024	0.59728028050256	9.54681351467422	1.33746752828481e-21	1.98098184216197e-20
ENSG00000006555	386.135994272122	2.62431941109781	0.769605682577559	3.40995326633824	0.000649740120335419	0.00140364869062034
ENSG00000006607	10561.0456069354	3.86145449440923	0.4846013374764	7.96831167350479	1.60856763376385e-15	1.36300613302669e-14
ENSG00000006638	431.558430316442	4.61694346423421	0.664183429364615	6.95130781665385	3.6191520295866e-12	2.2199787467938e-11
ENSG00000006712	5644.33781733325	2.41185941929857	0.488103355273316	4.94128834240042	7.7608035118548e-07	2.54909943332306e-06
ENSG00000006715	7154.45641359941	1.18292128911181	0.380753914782154	3.10678693819499	0.0018913265907472	0.00378951244137381
ENSG00000006740	6530.52944163105	11.5698776106524	0.731156512969953	15.8240778895009	2.12286406742297e-56	3.48359891618498e-54
ENSG00000006744	6681.18582568873	2.50761686476391	0.475065533556837	5.27846515403731	1.302704322046e-07	4.73799022023049e-07
ENSG00000006831	3903.65518140048	1.71784813974048	0.363407522100468	4.72705718861144	2.27797123821584e-06	7.02812645238073e-06
ENSG00000007047	1746.39373597676	2.37386366904544	0.576586197057192	4.11710110502345	3.83667788358084e-05	9.98259014795429e-05
ENSG00000007168	15353.8888089335	1.80209798974744	0.333820875421319	5.39839813035357	6.72385280849194e-08	2.53160237273842e-07
ENSG00000007202	22282.9781923248	3.47992030945259	0.279611532779283	12.4455535680624	1.47855696492264e-35	6.44884293069156e-34
ENSG00000007314	614.253293266257	6.92909677963171	0.741225997464268	9.34815670704499	8.91884589212171e-21	1.22979161244613e-19
ENSG00000007350	100.796303560289	5.38651291088896	1.18229339881687	4.55598662419945	5.2140254430134e-06	1.53140630325189e-05
ENSG00000007392	10474.8640362847	1.82869546261403	0.416684474718863	4.38868154098578	1.1403991704868e-05	3.19975890496837e-05
ENSG00000007402	62.4664771362707	2.05137248775574	0.670064551576364	3.06145502389251	0.00220264080560625	0.0043662921554979
