baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000938	12721.0287463629	2.57264753453672	0.769149774142708	3.34479398034562	0.000823437113792437	0.00402704240896897
ENSG00000002745	451.289393769431	8.15413390714281	0.800023136558316	10.1923726133993	2.14465081076259e-24	2.40171909037697e-22
ENSG00000003400	3287.19091240044	4.67667489892072	0.57337390624072	8.15641390028187	3.45118327816203e-16	1.77089509759311e-14
ENSG00000003402	27876.3261969975	1.21881543067879	0.240471091198455	5.06844887094113	4.01070683679328e-07	5.00930332426615e-06
ENSG00000004139	3392.94919857008	1.978070123276	0.428096829704122	4.62061380983161	3.8260638963082e-06	3.74561033770893e-05
ENSG00000004660	742.003857235043	4.29330163164049	0.671702632199193	6.39167010196755	1.6408361008621e-10	3.99342401405116e-09
ENSG00000004799	397.281501817501	4.72473149133944	1.06884684431247	4.42040084272185	9.85179842692428e-06	8.71776332770118e-05
ENSG00000005187	4751.38509850759	4.6694951944106	0.671072029018872	6.9582622915122	3.44495396365207e-12	1.08342821619676e-10
ENSG00000005379	4595.49383094514	2.43207843956567	0.780512322992774	3.11600261510308	0.00183320646733021	0.00781671314369201
ENSG00000005381	15469.1590534346	5.97836943479496	1.46583157599411	4.07848318504156	4.53304802224154e-05	0.000330245001848929
ENSG00000005483	44362.4466271636	1.01056383676578	0.322871672449926	3.12992412464586	0.00174851459863947	0.00752528718718528
ENSG00000005812	10354.9429215545	1.39565189278289	0.363606126215538	3.83836187610211	0.000123857854570424	0.000797211682194254
ENSG00000005961	97.1410111033634	2.38869451408832	0.787071356617764	3.03491480664869	0.00240603640103271	0.0097907309871633
ENSG00000006116	7.94451974079946	5.52150755569809	1.35255529435914	4.08227861642748	4.45962867887629e-05	0.000325755335935195
ENSG00000006459	15166.2124690867	2.2937874272584	0.582474532023333	3.93800466999047	8.21619958563882e-05	0.000553783212413086
ENSG00000006652	9802.30859602179	2.13991416141804	0.505874933204022	4.23012492013516	2.33561574879579e-05	0.000185040609084806
ENSG00000007350	100.796303560289	5.40717778568374	1.08063312643503	5.00371278041588	5.62365281622357e-07	6.7737225127972e-06
ENSG00000007516	10336.669576495	5.87513603742279	0.778728254458799	7.54452660961415	4.53933345041299e-14	1.81070814727779e-12
ENSG00000007944	7452.39587581827	2.00170493887439	0.438178113136384	4.56824491882221	4.9182513644184e-06	4.67403085515313e-05
ENSG00000008083	8240.52805938314	2.43213055425207	0.369322845565002	6.58537803295468	4.53729433785297e-11	1.19937984618142e-09
ENSG00000008226	138.653928443683	3.34455270862295	0.58604609622716	5.70697890516542	1.14999028125458e-08	2.02120243070131e-07
ENSG00000008405	1617.34255474675	3.79846624317916	1.13455897973593	3.34796719344046	0.000814066474157854	0.00399063523889153
ENSG00000009307	72561.7639824171	1.17785419532242	0.258505637431185	4.55639655299964	5.20386495315693e-06	4.91446482812667e-05
ENSG00000009724	267.270044950721	3.8465098576889	0.761077377532231	5.05403257440273	4.32577780097121e-07	5.35840368260814e-06
ENSG00000010319	20.1435798831351	2.94089188546564	0.852356755143956	3.45030630392429	0.000559950830330537	0.00290200908752293
ENSG00000011007	6354.69545813746	1.49623623707867	0.482873168227599	3.09861126177429	0.00194429949570657	0.00821014518263458
ENSG00000011275	12145.9162506609	1.16352915655883	0.265836706189294	4.3768566547402	1.20403101391603e-05	0.000103989630144056
ENSG00000011590	4444.54066985894	4.10165548627916	0.509919631721316	8.04372930776045	8.71449060979397e-16	4.235600216033e-14
ENSG00000012171	106.046885304075	2.81603611318541	0.665742476690453	4.22991804155944	2.33776467876539e-05	0.000185122368780973
ENSG00000013374	9331.34766451724	1.08584910651854	0.3121066616196	3.47909621949048	0.000503107910355903	0.00264966968739712
ENSG00000015153	6094.16074898969	2.47755908610328	0.572151075489201	4.3302533058859	1.48937916382777e-05	0.000125687221289621
ENSG00000015171	5320.68441386026	3.59784494993698	0.543538669318735	6.61929896256779	3.60906294711368e-11	9.6478402073326e-10
ENSG00000015479	69776.7926884235	1.02470612005514	0.30521909005518	3.35728056809907	0.000787131947183265	0.0038858628954239
ENSG00000015520	17.5622541142789	5.71698750675501	0.903543103484209	6.32729914567371	2.49489399207833e-10	5.89036652773593e-09
ENSG00000015568	2917.86577402798	2.96750757253303	0.527825639820022	5.62213607801411	1.88610598144242e-08	3.1704179043029e-07
ENSG00000018610	2187.97975171817	1.17176730455313	0.375305838151345	3.12216647181653	0.00179525393532772	0.00768453995974217
ENSG00000019144	104.868915994229	3.05109794811665	0.644153821698368	4.73659837967297	2.17335261518822e-06	2.26405696066182e-05
ENSG00000019995	8473.14472822067	1.48698315825282	0.356400794281454	4.17222178545014	3.01643806031558e-05	0.000231562966242105
ENSG00000022267	2001.78933550805	3.90107722044684	0.845813486862172	4.61221921977054	3.98392500407881e-06	3.88409253044719e-05
ENSG00000023287	13647.8017031795	1.85245944070222	0.383828169533736	4.82627276406664	1.39111951894567e-06	1.51686940177668e-05
