baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000457	2643.57064361347	-2.84462958218123	0.587425916755538	-4.84253333236069	1.28194122261547e-06	2.6563709653411e-05
ENSG00000000460	2051.36222597499	-1.69277417750061	0.476507506428484	-3.55246067409994	0.000381646060694951	0.00371912214253683
ENSG00000002549	5735.82695477036	-1.44071006554808	0.389181308806329	-3.70189943079983	0.000213991443592658	0.00229016951799291
ENSG00000002586	30738.2392044664	-1.99546836698396	0.529348608768437	-3.76966772733482	0.000163465025084334	0.00184039822908282
ENSG00000003393	2598.92472092533	-1.99507711014004	0.490202783930575	-4.06990163161251	4.7032992295096e-05	0.000636452863685561
ENSG00000003509	2497.86276320462	-1.32432546990806	0.391329819449676	-3.38416702251428	0.000713945581185672	0.00624397357590038
ENSG00000004700	5752.52349523204	-2.7230791726123	0.649825172284383	-4.19047966861554	2.7836535820404e-05	0.000406663855480089
ENSG00000004766	3437.78538894365	-3.1720626791692	0.754746397988561	-4.20281923520657	2.63611096168747e-05	0.000388469824790384
ENSG00000004838	155.085921540329	-4.1880678518092	1.03189732146393	-4.05860909287727	4.936587046782e-05	0.000662711304022691
ENSG00000005100	2227.87428636219	-1.776657716184	0.449790526109013	-3.94996695807105	7.81619825129617e-05	0.000974169417475201
ENSG00000006071	117.447403002755	-5.87436303834536	1.78994336309631	-3.28187090131369	0.00103120805671195	0.00839279116228984
ENSG00000006194	5376.50125479377	-1.74748176156264	0.362331926725696	-4.82287547044005	1.41503321458478e-06	2.90013118057134e-05
ENSG00000006283	14.691386788806	-22.2990439984624	2.09922019648452	-10.6225369000383	2.3411075508916e-26	2.86497277677227e-24
ENSG00000006788	5.65806065237209	-6.51230930139453	1.55182396104997	-4.19655158371718	2.71009758393959e-05	0.000397983721718015
ENSG00000007129	1188.26503242029	-2.6241034851782	0.554548132891851	-4.73196703682701	2.22354527613066e-06	4.28178251120806e-05
ENSG00000007384	87.9116631183138	-3.70420302639543	1.10088738198375	-3.3647429219514	0.000766150077092352	0.00660814223796509
ENSG00000008382	1020.10663976096	-3.63163976901742	0.81587226893096	-4.45123569866637	8.53775687367119e-06	0.000143754374957686
ENSG00000008516	61.392783710441	-5.47012889269065	1.60376349562507	-3.41080770800227	0.00064770753272108	0.00575308440193412
ENSG00000009780	3267.51482869843	-1.61254799312499	0.417787305830362	-3.859734296905	0.000113510378821317	0.00134712809384005
ENSG00000010017	6834.21816575183	-1.52577414949929	0.45440319599546	-3.35775400117243	0.0007857851111764	0.00674305841338773
ENSG00000010030	308.567549201825	-22.007165629486	2.23722138601216	-9.83682963477914	7.81342566979314e-23	7.94898389828111e-21
ENSG00000010539	857.76240486814	-3.41562302615143	0.886988445080947	-3.85080893115774	0.000117728322118483	0.001392294050376
ENSG00000012124	79948.8114469872	-5.14669860088942	0.884689628234249	-5.81751886383217	5.97275236064789e-09	1.9249588142485e-07
ENSG00000013392	601.790922360062	-4.3869677905599	0.964448667845565	-4.54867940287556	5.39836108460823e-06	9.57912326059794e-05
ENSG00000014164	2927.46298717034	-4.28340367299779	0.838561206121102	-5.10803939143733	3.25518798946868e-07	7.77561736437723e-06
ENSG00000014641	12824.2702896948	-1.34444083610174	0.324910289361356	-4.13788322538005	3.50524679731211e-05	0.00049578398587108
ENSG00000018189	5343.49883578926	-1.98596383545557	0.517556095427758	-3.8371953359262	0.00012444748144605	0.00145544949214743
ENSG00000020633	12613.8454695094	-2.10005752501788	0.591488375315831	-3.55046288762063	0.000384554350679785	0.0037409872547697
ENSG00000023318	8063.42396142432	-1.33132860601943	0.310259594708505	-4.29101510066188	1.77858218336787e-05	0.000274628904611084
ENSG00000025708	2160.33493797448	-3.71901046724032	1.03497101111687	-3.59334747282152	0.000326456780014443	0.00327014392341461
ENSG00000027847	2228.8268037143	-2.83161931773651	0.674269599722488	-4.19953579236248	2.6746275055575e-05	0.000393116704211097
ENSG00000028116	4703.48026156987	-1.49841243468116	0.402878794808499	-3.71926359488193	0.000199804454341485	0.00216578794924198
ENSG00000034152	5341.30837623486	-2.7777839094582	0.549383849816707	-5.05618050182029	4.27736514105883e-07	1.00327975697502e-05
ENSG00000034510	61261.8167374913	-2.15047871871397	0.601583374865386	-3.57469772032043	0.000350632757391011	0.00346691218197857
ENSG00000035928	12787.2261273267	-1.45515735184174	0.36304944175519	-4.00815201589808	6.11957263938436e-05	0.000791933660796345
ENSG00000036257	17404.1072051375	-1.55625017963383	0.39994211535537	-3.89118854925048	9.97543757363353e-05	0.00120488929821477
ENSG00000036565	40.8760118599521	-22.0768998568563	3.19439217896526	-6.91114259615033	4.80765480723445e-12	2.24165241332914e-10
ENSG00000036672	52.2303382025524	-7.212020976429	1.75166059033967	-4.11724795100318	3.83423494883525e-05	0.000534703218958957
ENSG00000037757	3235.36703159167	-2.1037125009371	0.537706493225521	-3.91238068991437	9.13906929403501e-05	0.00111196399306674
ENSG00000039600	53.2277011141971	-6.48996218297334	1.35854108013305	-4.77715563988521	1.77792161119908e-06	3.53241649058e-05
ENSG00000041357	13730.3201504365	-1.2152995503903	0.334288794518463	-3.63547797688197	0.000277465698396928	0.00285896321813747
ENSG00000042286	982.076334663426	-2.98753858622816	0.803298505682276	-3.71908893779245	0.00019994264750686	0.00216589572231934
ENSG00000047056	4228.81975372696	-2.17250415341625	0.558937690386004	-3.88684497536015	0.000101555564420792	0.00122069065618387
ENSG00000047315	15851.0965489587	-1.88572272171512	0.421003295045886	-4.47911630123842	7.49526900268601e-06	0.000128507718697829
ENSG00000047621	2640.38030417999	-2.73899613113711	0.747480825517577	-3.66430286588361	0.000248013174216449	0.00259556717792033
ENSG00000048140	1713.52541388974	-3.68338975025013	0.705742998581605	-5.21916584033134	1.79730775131132e-07	4.55066466329019e-06
ENSG00000048828	17964.2833076533	-1.42171324659822	0.430044523899971	-3.30596756285846	0.000946490440343762	0.00782778185921913
ENSG00000049249	84.0324733460662	-8.41176804064617	2.01259440946171	-4.17956444731257	2.92067942520441e-05	0.000422298237438802
ENSG00000049860	2689.73710861963	-1.50423954892349	0.386784856485458	-3.88908594455286	0.000100622482595935	0.00121130609485917
ENSG00000050130	4288.01866885504	-3.10516812536061	0.455471656657161	-6.81747827768327	9.26524080840964e-12	4.20622007452747e-10
ENSG00000050767	81.3665538027446	-24.9592846360222	1.93995099215666	-12.8659356534954	6.99892385636384e-38	1.47747282607841e-35
ENSG00000051108	30917.1657740361	-3.78085931546199	0.598401233595064	-6.31826791657399	2.64511156322532e-10	1.03644185799882e-08
ENSG00000055211	4104.98207395232	-2.24473840811361	0.522909140070842	-4.29278862444343	1.76442964495623e-05	0.00027287259930422
ENSG00000055732	18.292311241852	-8.52655829438278	1.90948998821408	-4.46535899481597	7.99346038701519e-06	0.000135808409472749
ENSG00000056487	5.2361109758513	-22.8627718668899	2.73715972405559	-8.3527357449987	6.66997624646951e-17	4.5789658069259e-15
ENSG00000057252	4276.13321708385	-1.85104607478999	0.484178174549661	-3.82306797804686	0.000131801423756662	0.00152770243267159
ENSG00000057704	2061.20513711404	-20.7675309226018	1.42196383089013	-14.6048236048322	2.6165862074302e-48	1.19429480732652e-45
ENSG00000058063	17850.1881332812	-2.49352506688518	0.593711924879964	-4.1998904896332	2.67044107550623e-05	0.000392843282954261
ENSG00000058404	954.627625412198	-6.53818941179206	1.29532952130897	-5.04751054016357	4.476040847896e-07	1.04552389819181e-05
ENSG00000058729	3836.96517431592	-2.84548467449844	0.69849772856725	-4.0737207268162	4.62679592181001e-05	0.000628113581410993
ENSG00000059378	7512.59056598741	-2.17627328528563	0.485395760165037	-4.48350287308997	7.34276135874853e-06	0.000126149088328123
ENSG00000059769	713.210068432724	-2.09936477360304	0.650790498976816	-3.22586881170468	0.0012559090885365	0.00982389656656066
ENSG00000060762	3213.59870443714	-1.64548125294612	0.457761891110649	-3.59462263001789	0.0003248621050665	0.00325981653616343
ENSG00000062038	42.4242025228641	-3.79222029194483	1.13921028386501	-3.32881500953356	0.000872163132487574	0.0073133520265393
ENSG00000062282	469.006544399708	-4.61115077816272	1.25529887465358	-3.6733489300986	0.000239392231472911	0.00252836523146624
ENSG00000063245	8328.61394733205	-2.48098893917365	0.719789639234411	-3.44682502211689	0.000567215823974459	0.00516775833462098
ENSG00000064012	11377.60947236	-1.736970556017	0.387920204132867	-4.47764910801623	7.54695135074001e-06	0.000129131625543361
ENSG00000064313	6861.22798094002	-1.32150898915903	0.339238264195091	-3.89551866236129	9.79888164758352e-05	0.0011854119861346
ENSG00000064651	5749.56491420905	-1.62882445669775	0.501603604590875	-3.24723435356147	0.00116532392020163	0.00926989654468445
ENSG00000064886	3079.32142017256	-28.2692628777835	1.75144727370768	-16.140516076136	1.32429391950953e-58	1.49097838084513e-55
ENSG00000065183	2869.31959876303	-1.62428460388021	0.504046213276411	-3.22249143252561	0.00127080966170254	0.00992206822322354
ENSG00000065361	13.1937868530154	-22.5030964341168	1.71693982547212	-13.1065143345539	3.02170094049722e-39	6.99047746344069e-37
ENSG00000065413	35634.9427909007	-2.3816917793495	0.564403248858995	-4.21984066208755	2.44475045523403e-05	0.000365396583012192
ENSG00000065615	7248.53711633876	-1.5954222308736	0.374438190710905	-4.26084269834908	2.03657540176119e-05	0.000310132420062606
ENSG00000066027	6922.14494269412	-1.462444026622	0.36461368717811	-4.01094110849331	6.04771955856888e-05	0.000785041413567343
ENSG00000066185	255.684684653294	-3.33792394997216	0.793395257655942	-4.2071387719583	2.5862433845839e-05	0.000383800336369533
ENSG00000066777	13214.4427527116	-2.53178288295909	0.565849583376453	-4.47430369719779	7.66607180535869e-06	0.000131037065434107
ENSG00000068001	340.691135211516	-4.24081265217261	0.85857880562182	-4.9393400167865	7.83874249460231e-07	1.72820735311807e-05
ENSG00000068024	1363.64596705683	-3.6784177195559	0.880497333840303	-4.17765912306904	2.94524609350907e-05	0.000425122359206677
ENSG00000068305	12468.1558812449	-2.80886611366284	0.449592377917656	-6.24758392629443	4.16850311311592e-10	1.60725298114844e-08
ENSG00000068724	13751.2393162406	-1.99503761909051	0.51189941829335	-3.89732347370481	9.72616694976348e-05	0.0011783034967547
ENSG00000068971	1918.48351176952	-5.73475895259601	0.893505748275916	-6.41826755301983	1.37833860578648e-10	5.6498500909034e-09
ENSG00000069248	7294.74421305606	-2.28004370899844	0.465434112536508	-4.89874645537418	9.64500061699168e-07	2.06969212731583e-05
ENSG00000069424	8275.65471712483	-1.69451551950657	0.385148572946818	-4.39964117364276	1.08430019852972e-05	0.000178476235407114
ENSG00000069509	1294.57597272241	-1.81196557548853	0.495178467690892	-3.65921721907266	0.000252986835348743	0.00263730967615406
ENSG00000069966	8779.13355039682	-1.83268216766375	0.448530804509181	-4.08596722731055	4.38935741762077e-05	0.00060168399406477
ENSG00000070950	2734.624631235	-2.27062703628075	0.386046576822327	-5.88174373924258	4.05966553329576e-09	1.3576164658673e-07
ENSG00000071575	4582.7343932919	-5.23845155840807	1.15321151854864	-4.54248979840303	5.55936876982539e-06	9.80027346396776e-05
ENSG00000072163	836.205229875725	-5.65681758223718	1.09492156942568	-5.16641350412374	2.38628555017138e-07	5.89175297825939e-06
ENSG00000072571	1904.27900995038	-1.96222072120927	0.598885098717398	-3.27645607715345	0.00105118661581944	0.00851435950501613
ENSG00000072682	246.291741575246	-7.30818402257659	1.9800524695625	-3.69090422345795	0.000223458272192185	0.00238393133340595
ENSG00000072736	16064.7072427766	-1.20147103406991	0.262309116300715	-4.58036324095015	4.64169054978111e-06	8.40180814627046e-05
ENSG00000073670	86.575672386474	-6.1365982802794	1.52626169543661	-4.02067240410166	5.80322601815151e-05	0.000756794447834307
ENSG00000075073	37.8470336402744	-5.41885640387343	1.37539302552447	-3.93986031869479	8.15290650970862e-05	0.00100721496076049
ENSG00000075151	10205.8172551626	-1.47284870836231	0.400890088211893	-3.67394642988486	0.000238832826091919	0.00252561600941786
ENSG00000075275	16291.851867496	-26.3902578059716	1.50407927166399	-17.5457891769066	6.40567832518634e-69	3.60596985185823e-65
ENSG00000075568	22823.5051057362	-1.35930630548541	0.400844015825964	-3.39111038662877	0.000696100580888033	0.00610371059711169
ENSG00000076604	12408.2801159536	-2.56799254728801	0.725622378201258	-3.53902060415197	0.000401614504585944	0.00386685618782635
ENSG00000076706	269.003379795229	-23.9674617649514	1.71517802650797	-13.9737458121173	2.2545022047502e-44	7.61480664676427e-42
ENSG00000076770	15002.1063051583	-1.42788443044453	0.401613661759198	-3.5553681719639	0.000377450164167111	0.0036824831729949
ENSG00000077097	26561.9651523959	-1.5351490218	0.411116467269506	-3.73409761957708	0.000188389418459133	0.00206592240190768
ENSG00000077458	9790.13276636098	-1.78850081801708	0.484788965257153	-3.68923582464048	0.000224928652930627	0.00239658996258198
ENSG00000077514	2160.67294321832	-1.44268593807276	0.353757543342491	-4.07817717310418	4.53901723159366e-05	0.000618184862960917
ENSG00000077721	7829.57415925256	-2.02747117102734	0.509623335971382	-3.97837192279043	6.9388772096626e-05	0.000879757945321186
ENSG00000078237	1060.82147566079	-7.05468750042638	0.996939611491082	-7.07634386186639	1.48007340152925e-12	7.20330824352335e-11
ENSG00000078747	14309.0665851191	-1.59733950646489	0.484092856703664	-3.29965518876205	0.000968036883111821	0.0079437351224453
ENSG00000080031	7.50113001753926	-5.72946430953162	1.64934867780073	-3.47377385185248	0.000513193372358931	0.00475675613194162
ENSG00000081014	2877.17645226143	-3.13972633342531	0.60265558894403	-5.20981866098133	1.89025290274326e-07	4.75038556867979e-06
ENSG00000081665	7806.74348651529	-1.68179014433996	0.471223965763751	-3.56898262085236	0.000358370194639092	0.00352689734677447
ENSG00000081760	2336.88605520204	-2.90848606520552	0.794957613335001	-3.65866810559102	0.00025352941695756	0.00264133546796994
ENSG00000082438	19669.7590963988	-4.22634438311825	0.959717840719579	-4.4037363939691	1.06402222199774e-05	0.000175823946038139
ENSG00000083544	3006.05020415225	-3.17058783189441	0.7124750943578	-4.45010338888024	8.58289603180818e-06	0.000144370466319897
ENSG00000084731	331.542844016923	-3.74647126852312	0.919124835206376	-4.07612886195367	4.57916488945279e-05	0.000622648443261503
ENSG00000085978	5711.60369668	-1.74346434992638	0.523186031511513	-3.33239850630075	0.000861008691504734	0.00723418645877211
ENSG00000087589	472.080422622586	-5.1131658466072	1.36662096722335	-3.74146597281904	0.000182949951168568	0.00201543299108595
ENSG00000087903	812.589552062914	-2.13299991182967	0.568717150469363	-3.75054613716028	0.000176449833319366	0.00196432747864038
ENSG00000088205	10450.8121551022	-1.43017344957773	0.426692514965829	-3.35176596592576	0.000802978678580678	0.00685923314308067
ENSG00000088305	713.822749167597	-3.03412445065989	0.844611593037297	-3.59233104976562	0.000327733133427811	0.00328082819047355
ENSG00000089048	2738.46356447317	-2.21762188372584	0.550682589748446	-4.02704193851282	5.64829609575795e-05	0.000742322369378678
ENSG00000089472	5.52229795766439	-22.1447956048493	2.42916073745854	-9.11623313491299	7.77808235885175e-20	6.73621819878402e-18
ENSG00000089558	72.1975138823977	-21.9696018671642	1.59755866668412	-13.7519844030292	4.95514987406101e-43	1.49433162630611e-40
ENSG00000090554	824.887028646024	-7.48775237581899	0.981178945564615	-7.63138305165139	2.32248470326701e-14	1.33408577104671e-12
ENSG00000090674	610.112795075937	-3.06552565785052	0.938434896955606	-3.26663646865163	0.00108833337962731	0.00877316186880482
ENSG00000090905	14188.122674411	-1.68385191083674	0.358617307030009	-4.69540057835478	2.66084764245131e-06	5.06040484073397e-05
ENSG00000090971	562.509795088562	-4.0474390381876	0.968242797089361	-4.18019018613371	2.91265391714928e-05	0.000421498709107258
ENSG00000092969	158.748769182033	-23.4985086534468	1.71299476682671	-13.717793602474	7.94464317753407e-43	2.35384445582799e-40
ENSG00000093000	7588.51242936688	-1.5956930183042	0.369861057371911	-4.31430394333099	1.60106547277858e-05	0.000251523662365438
ENSG00000095015	51583.8042502783	-1.60838955697082	0.493791861471843	-3.25722168076384	0.00112508530142389	0.00900494813765243
ENSG00000095066	1254.93428557808	-3.83008051738822	0.770696252588227	-4.96963687642917	6.70784046694465e-07	1.50640970486385e-05
ENSG00000095585	13498.1088164557	-7.09830838327886	0.573145311035491	-12.3848319904327	3.15745430174607e-35	5.61295665767239e-33
ENSG00000096696	1055.00777477419	-22.2234117326193	1.70617553536727	-13.0252786257631	8.78797114340167e-39	1.9788167555969e-36
ENSG00000099282	28.7012984211163	-23.9393989794364	1.83814130585876	-13.023698941498	8.97172842509483e-39	1.99361249530265e-36
ENSG00000099330	600.48055846176	-3.4998464287881	0.863015616184459	-4.05536859722368	5.00553058820369e-05	0.00066983677158149
ENSG00000099381	7453.14377866365	-2.49423253759415	0.700690522828288	-3.55967785539093	0.000371309994339802	0.00363307252862721
ENSG00000099821	3935.79587367876	-2.00245988868028	0.587834633228317	-3.40650205940234	0.000658010540389617	0.00582415199481124
ENSG00000099875	44049.947637948	-3.44001516056488	0.666608851328101	-5.16047027235126	2.46330277169503e-07	6.03777317973667e-06
ENSG00000100097	4909.23096888667	-3.29623099251007	0.804852686013967	-4.09544634662854	4.21355804403326e-05	0.000579626670341575
ENSG00000100104	3501.1533674079	-1.67599907784516	0.49885736544663	-3.3596759192773	0.000780339521121209	0.00670779437094062
ENSG00000100206	241.752998280362	-3.33123453963126	1.01890013652164	-3.26944164616913	0.00107759961567471	0.00869909288217714
ENSG00000100228	191.168241913629	-6.36903414521362	1.70912725437691	-3.72648328490645	0.000194169942298715	0.0021196780772726
ENSG00000100292	1323.39579238456	-4.90693732000621	1.16664338612921	-4.20603020455707	2.59895513748762e-05	0.000385348150675073
ENSG00000100387	4088.76240667248	-1.3537422074132	0.415569612949664	-3.25755821703252	0.00112375205087991	0.00899854179007107
ENSG00000100600	2188.53577665814	-3.65910407284967	0.966859477993678	-3.78452521398729	0.000154002294767061	0.00175082444337795
ENSG00000100614	12717.8424654769	-2.12926401135034	0.624121391567325	-3.4116183808461	0.00064578453304985	0.00574757080810366
ENSG00000100632	6165.15007157388	-1.52794833698246	0.466127608750342	-3.27796146012202	0.00104559670396048	0.00848536143031456
ENSG00000100796	26098.7019436007	-1.35526625947059	0.41823687177827	-3.24042749676333	0.0011935061951133	0.00946646748287495
ENSG00000100902	20033.5603913372	-1.57649143594995	0.398429541134871	-3.95676342537136	7.59721022339947e-05	0.000952499526746624
ENSG00000100911	15528.2639827237	-2.08328698603075	0.454939180313482	-4.57926482523496	4.66613103049713e-06	8.437004372916e-05
ENSG00000101004	666.922265030308	-5.86635201937217	1.63718722538838	-3.58318946568895	0.000339424224606109	0.00337784107551442
ENSG00000101057	12570.6791107464	-3.7876121391175	0.789196666202541	-4.79932607589784	1.59200417849761e-06	3.2121584906174e-05
ENSG00000101162	312.07139215863	-3.8089097683708	1.09807905902214	-3.46870267407038	0.000522977890176093	0.00483947978591444
ENSG00000101182	11367.3382416115	-1.19024203511917	0.333252193611081	-3.57159550015815	0.000354813121425513	0.0034980547355149
ENSG00000101216	5184.64418212351	-3.99778193921517	0.707060130667627	-5.65409045966196	1.56673685537621e-08	4.80200581008955e-07
ENSG00000101323	6.12110541346185	-22.0773574124397	2.70358253972914	-8.16596389716717	3.18878640639318e-16	2.09541730860576e-14
ENSG00000101343	5583.13415087881	-1.97432526597638	0.528328025445336	-3.73693079088921	0.000186280169882288	0.0020467791209968
ENSG00000101391	5567.42171642954	-1.44661079198799	0.330675323808523	-4.37471649026236	1.2159040053896e-05	0.000197634137083923
ENSG00000101413	7328.56685759362	-3.23101029680155	0.790813197324933	-4.08568080013209	4.39477627121378e-05	0.000601938213043458
ENSG00000101608	23806.568121697	-1.72202670383127	0.515737071905183	-3.33896242414751	0.000840919384568776	0.00709796892177788
ENSG00000101638	162.886705024297	-9.03234641123542	1.62808684850311	-5.54782837263251	2.89239587376133e-08	8.4510002622978e-07
ENSG00000101811	1388.34309490501	-2.26443441366984	0.586419889394856	-3.86145568153663	0.000112713459797845	0.00133861104716315
ENSG00000101812	5.89899097375593	-4.18962274264939	1.21488669090666	-3.44857077948783	0.000563561747502048	0.00513900150745928
ENSG00000101871	31.8938104441191	-22.7873790567823	1.53865102076865	-14.8099723388859	1.26292278890185e-49	6.2730117820513e-47
ENSG00000101986	1607.8087098547	-7.33616125093523	1.17117879601843	-6.26391228724037	3.75436707550406e-10	1.4508867544877e-08
ENSG00000102032	629.911361632561	-4.73282940400426	1.01094006421463	-4.68161226519502	2.84627450578763e-06	5.37672078900913e-05
ENSG00000102387	10.3150076517851	-21.461976035711	1.82103082682345	-11.7856192874826	4.63004395316606e-32	6.98144484652396e-30
ENSG00000102390	2473.39451838039	-2.68923490312089	0.518280030101019	-5.18876813099807	2.11689785915677e-07	5.25737809491758e-06
ENSG00000102471	805.403135099487	-5.76508873143977	1.35261464554812	-4.26218121355886	2.02441172415879e-05	0.000309562906928056
ENSG00000102547	695.125280385776	-3.25628586851644	0.813987927666428	-4.00041051941849	6.32326940226401e-05	0.000813819609722722
ENSG00000102575	5104.74718763382	-3.40214022668294	1.01076087747387	-3.36591997425316	0.000762888372602472	0.0065952884222888
ENSG00000102606	15576.8143747022	-2.02090193226504	0.509516403203783	-3.96631378216253	7.29927550012512e-05	0.000917188725045483
ENSG00000102760	4264.36475387471	-4.09112900860974	1.19916129288621	-3.41165865916415	0.000645689127329155	0.00574757080810366
ENSG00000102871	1977.11830104879	-3.01478680793515	0.890814831620077	-3.38430243965777	0.000713593521211277	0.00624397357590038
ENSG00000102878	270.552180165315	-22.3082149948373	1.55872597190041	-14.3118260662834	1.84601658586037e-46	7.42274478619285e-44
ENSG00000102886	512.153519360081	-3.09829867781801	0.72863756035087	-4.25218084602453	2.1169879297913e-05	0.000320642978998346
ENSG00000102893	13855.1057690241	-1.07547287872465	0.330630613924927	-3.25279279482829	0.00114276794871859	0.00911333459239716
ENSG00000102921	5917.33073355189	-2.07009458104126	0.402189578336474	-5.14706171553109	2.64598293575263e-07	6.42954817539431e-06
ENSG00000102981	498.440308084059	-22.041597184317	1.46996663217872	-14.9946241648002	7.96120595460634e-51	4.33705955359329e-48
ENSG00000103064	11304.1638288451	-1.55763625797119	0.389028522878864	-4.00391273741182	6.23033541587913e-05	0.000804418230148064
ENSG00000103121	4548.05353563117	-1.72232041629838	0.532337866116552	-3.23538963865721	0.0012147683562844	0.00957869485563956
ENSG00000103187	26134.3027430374	-2.26479692292916	0.653797281336133	-3.46406598433799	0.000532075978590912	0.00489950879304434
ENSG00000103248	1643.63665582552	-3.42225524902357	0.733862148332164	-4.66334890933028	3.11104620111793e-06	5.83770536049774e-05
ENSG00000103254	1010.71373359077	-5.40691272874117	1.33883342577725	-4.03852534948642	5.37882813871136e-05	0.000714694332073623
ENSG00000103326	5659.50757964038	-4.27392734707505	0.91768284045682	-4.65730332818199	3.20378237362488e-06	6.0050473613515e-05
ENSG00000103540	4057.07197026865	-2.0390561605065	0.51260507300833	-3.97783063000113	6.95468802884913e-05	0.000880559262528825
ENSG00000103569	70.6827890318866	-15.143558126133	2.51206370623435	-6.02833363204534	1.65658804471374e-09	5.86508572308714e-08
ENSG00000103723	45.3563194701065	-24.1984243186795	1.7741568903444	-13.6393937032154	2.33493734761792e-42	6.68346134348668e-40
ENSG00000103978	7753.09803862748	-1.11501596268737	0.324076560606912	-3.44059428611323	0.000580438164530571	0.00527012888311413
ENSG00000104154	3982.62417465616	-4.75904492904384	0.882237999642075	-5.39428695088468	6.87962003415916e-08	1.88303116915527e-06
ENSG00000104218	3011.56832450257	-1.27882597814262	0.38205177675606	-3.34725829310605	0.00081615126444025	0.00694365871731332
ENSG00000104290	2928.84419118594	-3.28603262145628	0.886142180446899	-3.70824535155191	0.000208700393265776	0.0022463557944375
ENSG00000104613	7010.73682928829	-1.17841107692041	0.209705186210522	-5.61937021308289	1.91654787025502e-08	5.80047678008364e-07
ENSG00000104866	2520.20589492739	-7.38388311761016	1.35712912209707	-5.44081104545188	5.30385469621128e-08	1.48789863969462e-06
ENSG00000104897	6653.7606284711	-3.72253199220513	0.847456151323131	-4.39259540023771	1.12005454859179e-05	0.00018346732508844
ENSG00000104921	32760.8052726423	-6.85754165136919	1.39161430316813	-4.92776025351092	8.31775909749054e-07	1.81486195915272e-05
ENSG00000104953	73.4820716127092	-5.90710689347098	1.78288820705791	-3.31322338107714	0.000922272872200255	0.00767956994266159
