baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000419	3699.17587665749	1.91805095742438	0.449667504340432	4.26548714085479	1.99466503020729e-05	6.84812015249864e-05
ENSG00000000971	601.531064207958	8.64362115329437	1.72687651848928	5.00534986766516	5.57606586013056e-07	2.51250267465008e-06
ENSG00000001036	1597.32531925015	1.66578095513599	0.463604299082422	3.59310937890986	0.000326755343883571	0.000884964489700569
ENSG00000001626	7.97156892264673	28.2617659999935	6.33416675992706	4.46179696101322	8.12752162584944e-06	3.00607939591208e-05
ENSG00000001630	4471.78388233033	1.64198288433884	0.480092043447292	3.42014183894532	0.000625884927787972	0.00160369362167854
ENSG00000002549	5735.82695477036	1.23729002710874	0.337091319873852	3.67048913502656	0.000242086760573732	0.000671764905121455
ENSG00000002586	30738.2392044664	2.49732711087639	0.458442454990053	5.44741675578579	5.11066205059253e-08	2.68456798477159e-07
ENSG00000003096	311.202832927963	7.40604297848226	1.02077014430929	7.25534834631511	4.00629425510056e-13	4.14827083875771e-12
ENSG00000003147	968.868780212807	8.66920507845303	0.699829487369849	12.3875961715107	3.05050764095888e-35	2.18292258646244e-33
ENSG00000003400	3287.19091240044	3.73823937967766	0.649549963033736	5.75512214983147	8.65791682581159e-09	5.11419724918874e-08
ENSG00000003436	6003.06855504954	12.1884084966213	0.931780575969941	13.0807711718327	4.24115425316893e-39	3.76971647513247e-37
ENSG00000003987	17.3815029470716	6.30401201555364	1.97306471538856	3.19503560445161	0.0013981359111811	0.00333923338538062
ENSG00000004468	12568.2146926711	3.98644823384466	0.907851417769711	4.39108003338039	1.12789012276671e-05	4.05358765551909e-05
ENSG00000004776	6.69366253612671	6.58079491878964	1.28741985629265	5.11161520977329	3.19415929159997e-07	1.49302413829339e-06
ENSG00000004809	269.140057405693	9.25535886090811	2.0514609184651	4.51159404383534	6.43422440719659e-06	2.42601432883983e-05
ENSG00000004846	16.443762840169	9.70093612430549	2.44371466991525	3.96974992364469	7.19481049320959e-05	0.000221080712535159
ENSG00000004866	2004.58915162417	2.01408299541038	0.535698754853322	3.75973058955839	0.000170096433930311	0.000487292379340984
ENSG00000005022	54567.3114939478	4.0534208675683	0.445755160139871	9.09337957253573	9.6007377234491e-20	2.06544278565106e-18
ENSG00000005108	107.513977230247	10.1728818427776	2.47413467771323	4.11169284130487	3.92768615526623e-05	0.000127903516756915
ENSG00000005189	936.205906297493	6.68133333709468	0.573554048605442	11.6490038791285	2.3215661133247e-31	1.28546257448615e-29
ENSG00000005194	5073.43250036743	2.48981843077498	0.306211350757651	8.13104551681211	4.25603485725571e-16	6.30490497099425e-15
ENSG00000005249	517.6457001453	2.91973776288574	0.776451507857858	3.76036073513589	0.000169668510910001	0.000486397533820152
ENSG00000005381	15469.1590534346	6.96361323620126	1.63014696084543	4.27177021671088	1.93927350060733e-05	6.67831380062328e-05
ENSG00000005421	9.9956347306642	28.5133924145889	3.62241454126382	7.87137752727795	3.50757413034374e-15	4.63504788053561e-14
ENSG00000005448	2791.15647764361	2.81754296812392	0.487526682098799	5.77925900587515	7.50303438655968e-09	4.47426711582697e-08
ENSG00000005801	4504.94824382301	1.43467353567407	0.337193341344969	4.2547504940387	2.09282251085096e-05	7.15732994067188e-05
ENSG00000005893	10831.0849904221	3.00374420434291	0.324582128807717	9.25418850192559	2.15863863804034e-20	4.98701632273943e-19
ENSG00000006007	4745.711330699	2.32451283831645	0.359057890966114	6.47392216353163	9.54911064110237e-11	7.43158435515838e-10
ENSG00000006016	39.4954583602871	6.75461221593405	1.16949508523609	5.77566532874355	7.66495939369772e-09	4.56760177278642e-08
ENSG00000006042	41.2828104630505	9.11645099723945	1.49251631292466	6.10810811131123	1.00819055140784e-09	6.83788033420706e-09
ENSG00000006047	35.9041117357833	4.60721460598263	1.27346682279179	3.61785208968567	0.000297058069958292	0.000811503831358078
ENSG00000006451	2199.84917152932	2.03283753784356	0.503021704776929	4.04125213393137	5.31665572499031e-05	0.000168394002032326
ENSG00000006453	684.346680152738	4.44937999611031	1.35972705221162	3.27225967069885	0.00106691535986061	0.00261434512439437
ENSG00000006468	38.6949859802987	6.88304636518124	1.84204815907423	3.73662671699121	0.000186505479831375	0.000530878905004595
ENSG00000006530	2775.28929558795	2.1545934544177	0.491532988381769	4.38341577339719	1.16832831352169e-05	4.17581556799034e-05
ENSG00000006625	3209.66067196935	4.59633211186219	0.49573693633503	9.27171605537959	1.83174742126908e-20	4.26095736231297e-19
ENSG00000006757	817.212024250168	2.3855925829479	0.664400960903214	3.59059171092231	0.000329928113721928	0.000892518644384939
ENSG00000007038	364.383689147905	7.10202787074107	1.49030064198263	4.76550010828209	1.88385796171661e-06	7.76913144260563e-06
ENSG00000007062	2855.25392812124	9.94252430446349	0.877708500908312	11.3278204485593	9.5552901355972e-30	4.78841957893073e-28
ENSG00000007255	2979.52173937668	2.41040290470541	0.465932733227493	5.17328518219501	2.3001353628061e-07	1.0969976279884e-06
ENSG00000007350	100.796303560289	4.58345242189752	1.14845490487987	3.99097291710984	6.5802795200118e-05	0.000203982474011671
ENSG00000007372	44.4747635261121	7.61718322867228	1.36557670157709	5.57799735443295	2.43303354652019e-08	1.33709959432584e-07
ENSG00000008018	20182.8313582295	2.24845273025461	0.348694220091211	6.44820762921296	1.13180643943081e-10	8.71589017287165e-10
ENSG00000008056	11.4834290906212	5.28325002720352	1.5090360667574	3.50107604688079	0.000463383595619921	0.00121970420243598
ENSG00000008226	138.653928443683	2.29540008982817	0.651900266796896	3.52109088880511	0.000429775279962998	0.00113941050675276
ENSG00000008256	612.85464576988	3.73668036034168	0.713432556425685	5.23760841397895	1.62670746723097e-07	7.94672713526082e-07
ENSG00000008282	18045.4699291739	2.5804538436334	0.394904326048214	6.53437724892978	6.38747572504547e-11	5.07870480435819e-10
ENSG00000008283	616.514715729756	3.97818315361373	1.18168083249037	3.36654623163328	0.000761158223482228	0.00191828683452736
